-0.0573553708260690	0.206009989079178	0.0682637452815977	-0.0414694202827773	0.105441289171577	-0.970860517572347	-0.0869490082203422	0.0303092485730186	-0.109357241513709	0.698045666408089	-0.223358086954938
-0.0572386307224629	0.206085146801989	0.0682173203701379	-0.0414879894603125	0.105393736451633	-0.970846669103606	-0.0869697626959161	0.0305075454533911	-0.109368817179423	0.695098988036210	-0.223625439745373
-0.0571155919633551	0.206166295270351	0.0681670375075381	-0.0415070586745746	0.105342008517504	-0.970825343051099	-0.0869930193489883	0.0307109372440471	-0.109389539978813	0.691878941613217	-0.223910777439130
-0.0569854992203172	0.206252923115505	0.0681129216551575	-0.0415259680849827	0.105286380710358	-0.970802793960505	-0.0870192257022171	0.0309184935992541	-0.109420934774708	0.688364211054669	-0.224213941768497
-0.0568479410662505	0.206346613791771	0.0680524972543461	-0.0415457826909655	0.105226083369514	-0.970778506679897	-0.0870489408948971	0.0311269664264465	-0.109466230477605	0.684537261002198	-0.224534611620033
-0.0567027972453909	0.206447905831766	0.0679848410721800	-0.0415662781863423	0.105161053837837	-0.970751092497333	-0.0870829714108966	0.0313345520888493	-0.109528587655629	0.680357582235604	-0.224873926798462
-0.0565490422550465	0.206556472200288	0.0679100960322863	-0.0415867767274490	0.105091667690569	-0.970723400642739	-0.0871218053232925	0.0315398953232802	-0.109609996578892	0.675822240283096	-0.225230515190125
-0.0563865371385347	0.206672550585444	0.0678273989200178	-0.0416079264857070	0.105017437017627	-0.970702824223653	-0.0871652353893625	0.0317425704086300	-0.109711050084886	0.670920495194429	-0.225605090888206
-0.0562147204249702	0.206799009466868	0.0677328827075989	-0.0416306463572344	0.104937551704221	-0.970675987241682	-0.0872146933715923	0.0319362927138477	-0.109838624999754	0.665617704994991	-0.225998265880756
-0.0560331910568426	0.206935475220882	0.0676270703832859	-0.0416540791149954	0.104852412919610	-0.970637511402887	-0.0872710048027136	0.0321201020609383	-0.109995395215806	0.659890101763589	-0.226410874478286
-0.0558413177987161	0.207081717479441	0.0675097578710178	-0.0416785107009595	0.104761733075981	-0.970588088050577	-0.0873340316713414	0.0322920527384783	-0.110185030850822	0.653732552587169	-0.226840424241044
-0.0556392550878013	0.207240359572098	0.0673788675589381	-0.0417050069069649	0.104664702792363	-0.970530808194909	-0.0874038021695524	0.0324473349258032	-0.110412104628710	0.647104134300373	-0.227289862840109
-0.0554262355688778	0.207412993347623	0.0672331771665612	-0.0417338986779497	0.104560885136580	-0.970460423909834	-0.0874809692224618	0.0325806584365390	-0.110683273104015	0.639979566866714	-0.227756695180296
-0.0552025211367172	0.207599702604433	0.0670738938916195	-0.0417653743762652	0.104450182358771	-0.970380048167629	-0.0875649636513283	0.0326911162090528	-0.110999792442499	0.632327736202105	-0.228243718178343
